workerId,comment,answer_f,answer_m,race,age,gender,political
kYHykYTn,20,,0,Others,26,Male,Independent
kYHykYTn,35,,0.45,Others,26,Male,Independent
kYHykYTn,32,,0.35,Others,26,Male,Independent
kYHykYTn,82,,0.35,Others,26,Male,Independent
kYHykYTn,50,,0.55,Others,26,Male,Independent
kYHykYTn,46,,0.65,Others,26,Male,Independent
kYHykYTn,3,,0.05,Others,26,Male,Independent
kYHykYTn,71,,0,Others,26,Male,Independent
4lwD5bCY,35,,0.75,White,49,Female,Democrat
4lwD5bCY,40,,0.85,White,49,Female,Democrat
4lwD5bCY,2,,0.45,White,49,Female,Democrat
4lwD5bCY,90,,0.55,White,49,Female,Democrat
4lwD5bCY,97,,0.35,White,49,Female,Democrat
4lwD5bCY,71,,0.45,White,49,Female,Democrat
4lwD5bCY,6,,0.45,White,49,Female,Democrat
4lwD5bCY,110,,0.45,White,49,Female,Democrat
4lwD5bCY,112,,0.75,White,49,Female,Democrat
4lwD5bCY,7,,0.55,White,49,Female,Democrat
4lwD5bCY,44,,0.55,White,49,Female,Democrat
4lwD5bCY,52,,0.55,White,49,Female,Democrat
4lwD5bCY,114,,0.55,White,49,Female,Democrat
4lwD5bCY,70,,0.75,White,49,Female,Democrat
4lwD5bCY,93,,0.75,White,49,Female,Democrat
4lwD5bCY,102,,0.45,White,49,Female,Democrat
4lwD5bCY,115,,0.55,White,49,Female,Democrat
4lwD5bCY,65,,0.45,White,49,Female,Democrat
4lwD5bCY,77,,0.45,White,49,Female,Democrat
4lwD5bCY,63,,0.55,White,49,Female,Democrat
4lwD5bCY,13,,0.55,White,49,Female,Democrat
4lwD5bCY,75,,0.45,White,49,Female,Democrat
4lwD5bCY,31,,0.45,White,49,Female,Democrat
4lwD5bCY,84,,0.55,White,49,Female,Democrat
JZgvkHPp,25,,0.55,White,56,Female,Democrat
JZgvkHPp,74,,0.25,White,56,Female,Democrat
JZgvkHPp,38,,0.45,White,56,Female,Democrat
JZgvkHPp,81,,0,White,56,Female,Democrat
JZgvkHPp,10,,0.05,White,56,Female,Democrat
JZgvkHPp,17,,0.45,White,56,Female,Democrat
JZgvkHPp,55,,0.85,White,56,Female,Democrat
JZgvkHPp,4,,0.05,White,56,Female,Democrat
JZgvkHPp,75,,0.65,White,56,Female,Democrat
JZgvkHPp,34,,0.15,White,56,Female,Democrat
JZgvkHPp,119,,0.65,White,56,Female,Democrat
JZgvkHPp,31,,0.15,White,56,Female,Democrat
JZgvkHPp,8,,0,White,56,Female,Democrat
JZgvkHPp,83,,0.75,White,56,Female,Democrat
JZgvkHPp,3,,0.05,White,56,Female,Democrat
JZgvkHPp,54,,0.85,White,56,Female,Democrat
JZgvkHPp,27,,0.15,White,56,Female,Democrat
JZgvkHPp,109,,0.65,White,56,Female,Democrat
JZgvkHPp,98,,0.85,White,56,Female,Democrat
JZgvkHPp,52,,0.85,White,56,Female,Democrat
JZgvkHPp,93,,0.15,White,56,Female,Democrat
JZgvkHPp,63,,0,White,56,Female,Democrat
JZgvkHPp,115,,0.95,White,56,Female,Democrat
JZgvkHPp,18,,0.05,White,56,Female,Democrat
jYiH0JOa,23,,0.65,White,44,Female,Republican
jYiH0JOa,104,,0.45,White,44,Female,Republican
jYiH0JOa,46,,0.35,White,44,Female,Republican
jYiH0JOa,59,,0.33,White,44,Female,Republican
jYiH0JOa,74,,0.25,White,44,Female,Republican
jYiH0JOa,69,,0.15,White,44,Female,Republican
jYiH0JOa,3,,0.45,White,44,Female,Republican
jYiH0JOa,81,,0.45,White,44,Female,Republican
jYiH0JOa,19,,0.45,White,44,Female,Republican
jYiH0JOa,38,,0.45,White,44,Female,Republican
jYiH0JOa,56,,0.35,White,44,Female,Republican
jYiH0JOa,64,,0.15,White,44,Female,Republican
jYiH0JOa,77,,0.15,White,44,Female,Republican
jYiH0JOa,27,,0.25,White,44,Female,Republican
jYiH0JOa,112,,0.35,White,44,Female,Republican
jYiH0JOa,45,,0.45,White,44,Female,Republican
jYiH0JOa,92,,0.45,White,44,Female,Republican
jYiH0JOa,87,,0.35,White,44,Female,Republican
jYiH0JOa,70,,0.45,White,44,Female,Republican
jYiH0JOa,90,,0.25,White,44,Female,Republican
jYiH0JOa,65,,0.02,White,44,Female,Republican
jYiH0JOa,49,,0.45,White,44,Female,Republican
jYiH0JOa,60,,0.05,White,44,Female,Republican
jYiH0JOa,14,,0.55,White,44,Female,Republican
mo3svy0o,8,,0,White,24,Male,Democrat
mo3svy0o,47,,0.99,White,24,Male,Democrat
mo3svy0o,118,,0.95,White,24,Male,Democrat
mo3svy0o,36,,0.85,White,24,Male,Democrat
mo3svy0o,45,,0.91,White,24,Male,Democrat
mo3svy0o,76,,0.71,White,24,Male,Democrat
mo3svy0o,21,,0.81,White,24,Male,Democrat
mo3svy0o,43,,0.8,White,24,Male,Democrat
mo3svy0o,49,,0.85,White,24,Male,Democrat
mo3svy0o,11,,0.85,White,24,Male,Democrat
mo3svy0o,83,,0.45,White,24,Male,Democrat
mo3svy0o,53,,0.98,White,24,Male,Democrat
mo3svy0o,107,,0.91,White,24,Male,Democrat
mo3svy0o,19,,0.65,White,24,Male,Democrat
mo3svy0o,101,,0.95,White,24,Male,Democrat
mo3svy0o,84,,0.51,White,24,Male,Democrat
mo3svy0o,92,,0.85,White,24,Male,Democrat
mo3svy0o,32,,0.75,White,24,Male,Democrat
mo3svy0o,4,,0,White,24,Male,Democrat
mo3svy0o,113,,0.98,White,24,Male,Democrat
mo3svy0o,56,,0.98,White,24,Male,Democrat
mo3svy0o,34,,0.95,White,24,Male,Democrat
mo3svy0o,77,,0.71,White,24,Male,Democrat
mo3svy0o,94,,0.71,White,24,Male,Democrat
X4nBTqUH,36,,0.07,Black,35,Male,Independent
X4nBTqUH,17,,0.19,Black,35,Male,Independent
X4nBTqUH,119,,0.67,Black,35,Male,Independent
X4nBTqUH,56,,0.8,Black,35,Male,Independent
X4nBTqUH,84,,0.12,Black,35,Male,Independent
X4nBTqUH,14,,0,Black,35,Male,Independent
X4nBTqUH,48,,0.5,Black,35,Male,Independent
X4nBTqUH,86,,0.87,Black,35,Male,Independent
X4nBTqUH,68,,0.12,Black,35,Male,Independent
X4nBTqUH,57,,0.8,Black,35,Male,Independent
X4nBTqUH,109,,0.78,Black,35,Male,Independent
X4nBTqUH,73,,0.13,Black,35,Male,Independent
X4nBTqUH,83,,0.08,Black,35,Male,Independent
X4nBTqUH,39,,0.28,Black,35,Male,Independent
X4nBTqUH,107,,0.67,Black,35,Male,Independent
X4nBTqUH,61,,0,Black,35,Male,Independent
X4nBTqUH,113,,0.87,Black,35,Male,Independent
X4nBTqUH,37,,0.57,Black,35,Male,Independent
X4nBTqUH,35,,0.08,Black,35,Male,Independent
X4nBTqUH,88,,0.14,Black,35,Male,Independent
X4nBTqUH,58,,1,Black,35,Male,Independent
X4nBTqUH,55,,0.5,Black,35,Male,Independent
X4nBTqUH,69,,0.18,Black,35,Male,Independent
X4nBTqUH,116,,0.98,Black,35,Male,Independent
ZE9nWY3R,66,,0.3,Others,48,Male,Democrat
ZE9nWY3R,55,,0.85,Others,48,Male,Democrat
ZE9nWY3R,20,,0.5,Others,48,Male,Democrat
ZE9nWY3R,98,,0.9,Others,48,Male,Democrat
ZE9nWY3R,46,,0.8,Others,48,Male,Democrat
ZE9nWY3R,9,,0.3,Others,48,Male,Democrat
ZE9nWY3R,87,,0.8,Others,48,Male,Democrat
ZE9nWY3R,56,,0.8,Others,48,Male,Democrat
ZE9nWY3R,0,,0.3,Others,48,Male,Democrat
ZE9nWY3R,40,,0.8,Others,48,Male,Democrat
ZE9nWY3R,31,,0.75,Others,48,Male,Democrat
ZE9nWY3R,60,,0.2,Others,48,Male,Democrat
ZE9nWY3R,29,,0.5,Others,48,Male,Democrat
ZE9nWY3R,105,,0.85,Others,48,Male,Democrat
ZE9nWY3R,4,,0.1,Others,48,Male,Democrat
ZE9nWY3R,85,,0.9,Others,48,Male,Democrat
ZE9nWY3R,61,,0.2,Others,48,Male,Democrat
ZE9nWY3R,17,,0.7,Others,48,Male,Democrat
ZE9nWY3R,81,,0.7,Others,48,Male,Democrat
ZE9nWY3R,99,,0.6,Others,48,Male,Democrat
ZE9nWY3R,12,,0.1,Others,48,Male,Democrat
ZE9nWY3R,8,,0.1,Others,48,Male,Democrat
ZE9nWY3R,95,,0.9,Others,48,Male,Democrat
ZE9nWY3R,65,,0.1,Others,48,Male,Democrat
6f6ZcYqL,43,,1,White,66,Female,Democrat
6f6ZcYqL,43,,1,White,66,Female,Democrat
6f6ZcYqL,53,,0.99,White,66,Female,Democrat
6f6ZcYqL,53,,0.99,White,66,Female,Democrat
6f6ZcYqL,56,,0.99,White,66,Female,Democrat
6f6ZcYqL,56,,0.99,White,66,Female,Democrat
6f6ZcYqL,74,,1,White,66,Female,Democrat
6f6ZcYqL,74,,1,White,66,Female,Democrat
6f6ZcYqL,7,,0,White,66,Female,Democrat
6f6ZcYqL,7,,0,White,66,Female,Democrat
6f6ZcYqL,48,,1,White,66,Female,Democrat
6f6ZcYqL,48,,1,White,66,Female,Democrat
6f6ZcYqL,27,,0.99,White,66,Female,Democrat
6f6ZcYqL,27,,0.99,White,66,Female,Democrat
6f6ZcYqL,18,,0.98,White,66,Female,Democrat
6f6ZcYqL,18,,0.98,White,66,Female,Democrat
6f6ZcYqL,42,,1,White,66,Female,Democrat
6f6ZcYqL,42,,1,White,66,Female,Democrat
6f6ZcYqL,78,,0.9,White,66,Female,Democrat
6f6ZcYqL,78,,0.9,White,66,Female,Democrat
6f6ZcYqL,76,,0.88,White,66,Female,Democrat
6f6ZcYqL,76,,0.88,White,66,Female,Democrat
6f6ZcYqL,24,,1,White,66,Female,Democrat
6f6ZcYqL,24,,1,White,66,Female,Democrat
6f6ZcYqL,2,,0,White,66,Female,Democrat
6f6ZcYqL,2,,0,White,66,Female,Democrat
6f6ZcYqL,69,,1,White,66,Female,Democrat
6f6ZcYqL,69,,1,White,66,Female,Democrat
6f6ZcYqL,60,,0,White,66,Female,Democrat
6f6ZcYqL,60,,0,White,66,Female,Democrat
6f6ZcYqL,20,,1,White,66,Female,Democrat
6f6ZcYqL,20,,1,White,66,Female,Democrat
6f6ZcYqL,31,,1,White,66,Female,Democrat
6f6ZcYqL,31,,1,White,66,Female,Democrat
6f6ZcYqL,82,,0.9,White,66,Female,Democrat
6f6ZcYqL,82,,0.9,White,66,Female,Democrat
6f6ZcYqL,93,,1,White,66,Female,Democrat
6f6ZcYqL,93,,1,White,66,Female,Democrat
6f6ZcYqL,106,,1,White,66,Female,Democrat
6f6ZcYqL,106,,1,White,66,Female,Democrat
6f6ZcYqL,4,,0,White,66,Female,Democrat
6f6ZcYqL,4,,0,White,66,Female,Democrat
6f6ZcYqL,9,,0,White,66,Female,Democrat
6f6ZcYqL,9,,0,White,66,Female,Democrat
6f6ZcYqL,83,,0.99,White,66,Female,Democrat
6f6ZcYqL,83,,0.99,White,66,Female,Democrat
6f6ZcYqL,33,,1,White,66,Female,Democrat
6f6ZcYqL,33,,1,White,66,Female,Democrat
Gbt858DU,5,,0.25,White,21,Female,Democrat
Gbt858DU,4,,0.2,White,21,Female,Democrat
Gbt858DU,63,,0.2,White,21,Female,Democrat
Gbt858DU,51,,0.5,White,21,Female,Democrat
Gbt858DU,1,,0.25,White,21,Female,Democrat
Gbt858DU,70,,0.1,White,21,Female,Democrat
Gbt858DU,57,,0.65,White,21,Female,Democrat
Gbt858DU,46,,0.4,White,21,Female,Democrat
Gbt858DU,13,,0.15,White,21,Female,Democrat
Gbt858DU,81,,0.75,White,21,Female,Democrat
Gbt858DU,69,,0.45,White,21,Female,Democrat
Gbt858DU,96,,0.85,White,21,Female,Democrat
Gbt858DU,53,,0.6,White,21,Female,Democrat
Gbt858DU,43,,0.1,White,21,Female,Democrat
Gbt858DU,86,,0.75,White,21,Female,Democrat
Gbt858DU,116,,0.8,White,21,Female,Democrat
Gbt858DU,44,,0.5,White,21,Female,Democrat
Gbt858DU,39,,0.25,White,21,Female,Democrat
Gbt858DU,15,,0.21,White,21,Female,Democrat
Gbt858DU,6,,0.25,White,21,Female,Democrat
Gbt858DU,111,,0.75,White,21,Female,Democrat
Gbt858DU,11,,0.3,White,21,Female,Democrat
Gbt858DU,75,,0.35,White,21,Female,Democrat
Gbt858DU,115,,0.7,White,21,Female,Democrat
HdLxdOnj,90,,0.15,Black,34,Male,Democrat
HdLxdOnj,90,,0.15,Black,34,Male,Democrat
HdLxdOnj,49,,0.05,Black,34,Male,Democrat
HdLxdOnj,49,,0.05,Black,34,Male,Democrat
HdLxdOnj,75,,0.05,Black,34,Male,Democrat
HdLxdOnj,75,,0.05,Black,34,Male,Democrat
HdLxdOnj,74,,0.05,Black,34,Male,Democrat
HdLxdOnj,74,,0.05,Black,34,Male,Democrat
HdLxdOnj,95,,0.55,Black,34,Male,Democrat
HdLxdOnj,95,,0.55,Black,34,Male,Democrat
HdLxdOnj,4,,0,Black,34,Male,Democrat
HdLxdOnj,4,,0,Black,34,Male,Democrat
HdLxdOnj,106,,0.95,Black,34,Male,Democrat
HdLxdOnj,106,,0.95,Black,34,Male,Democrat
HdLxdOnj,38,,0.75,Black,34,Male,Democrat
HdLxdOnj,38,,0.75,Black,34,Male,Democrat
HdLxdOnj,109,,0.15,Black,34,Male,Democrat
HdLxdOnj,109,,0.15,Black,34,Male,Democrat
HdLxdOnj,9,,0,Black,34,Male,Democrat
HdLxdOnj,9,,0,Black,34,Male,Democrat
HdLxdOnj,24,,0,Black,34,Male,Democrat
HdLxdOnj,24,,0,Black,34,Male,Democrat
HdLxdOnj,51,,0.85,Black,34,Male,Democrat
HdLxdOnj,51,,0.85,Black,34,Male,Democrat
HdLxdOnj,19,,0,Black,34,Male,Democrat
HdLxdOnj,19,,0,Black,34,Male,Democrat
HdLxdOnj,116,,0.95,Black,34,Male,Democrat
HdLxdOnj,116,,0.95,Black,34,Male,Democrat
HdLxdOnj,0,,0,Black,34,Male,Democrat
HdLxdOnj,0,,0,Black,34,Male,Democrat
HdLxdOnj,29,,0.05,Black,34,Male,Democrat
HdLxdOnj,29,,0.05,Black,34,Male,Democrat
HdLxdOnj,34,,0.05,Black,34,Male,Democrat
HdLxdOnj,34,,0.05,Black,34,Male,Democrat
HdLxdOnj,12,,0,Black,34,Male,Democrat
HdLxdOnj,12,,0,Black,34,Male,Democrat
HdLxdOnj,111,,0.65,Black,34,Male,Democrat
HdLxdOnj,111,,0.65,Black,34,Male,Democrat
HdLxdOnj,64,,0,Black,34,Male,Democrat
HdLxdOnj,64,,0,Black,34,Male,Democrat
HdLxdOnj,84,,0.15,Black,34,Male,Democrat
HdLxdOnj,84,,0.15,Black,34,Male,Democrat
HdLxdOnj,15,,0,Black,34,Male,Democrat
HdLxdOnj,15,,0,Black,34,Male,Democrat
HdLxdOnj,92,,0.75,Black,34,Male,Democrat
HdLxdOnj,92,,0.75,Black,34,Male,Democrat
HdLxdOnj,20,,0.05,Black,34,Male,Democrat
HdLxdOnj,20,,0.05,Black,34,Male,Democrat
MAAVz3Zl,5,,0,Hispanic,23,Male,Democrat
MAAVz3Zl,3,,0,Hispanic,23,Male,Democrat
MAAVz3Zl,100,,1,Hispanic,23,Male,Democrat
MAAVz3Zl,66,,0.31,Hispanic,23,Male,Democrat
MAAVz3Zl,17,,0.15,Hispanic,23,Male,Democrat
MAAVz3Zl,95,,0.9,Hispanic,23,Male,Democrat
MAAVz3Zl,38,,1,Hispanic,23,Male,Democrat
MAAVz3Zl,9,,0,Hispanic,23,Male,Democrat
MAAVz3Zl,46,,1,Hispanic,23,Male,Democrat
MAAVz3Zl,20,,0.05,Hispanic,23,Male,Democrat
MAAVz3Zl,68,,0.5,Hispanic,23,Male,Democrat
MAAVz3Zl,55,,0.7,Hispanic,23,Male,Democrat
MAAVz3Zl,81,,1,Hispanic,23,Male,Democrat
MAAVz3Zl,56,,0.95,Hispanic,23,Male,Democrat
MAAVz3Zl,8,,0.1,Hispanic,23,Male,Democrat
MAAVz3Zl,65,,0,Hispanic,23,Male,Democrat
MAAVz3Zl,23,,0.94,Hispanic,23,Male,Democrat
MAAVz3Zl,12,,0,Hispanic,23,Male,Democrat
MAAVz3Zl,77,,0.88,Hispanic,23,Male,Democrat
MAAVz3Zl,59,,1,Hispanic,23,Male,Democrat
MAAVz3Zl,71,,0.09,Hispanic,23,Male,Democrat
MAAVz3Zl,107,,0.81,Hispanic,23,Male,Democrat
MAAVz3Zl,105,,0.9,Hispanic,23,Male,Democrat
MAAVz3Zl,43,,1,Hispanic,23,Male,Democrat
FVN6Karg,5,,0,White,28,Female,Republican
FVN6Karg,20,,0.41,White,28,Female,Republican
FVN6Karg,108,,0.95,White,28,Female,Republican
FVN6Karg,18,,0.2,White,28,Female,Republican
FVN6Karg,3,,0.1,White,28,Female,Republican
FVN6Karg,57,,0.65,White,28,Female,Republican
FVN6Karg,8,,0.2,White,28,Female,Republican
FVN6Karg,92,,0.91,White,28,Female,Republican
FVN6Karg,19,,0,White,28,Female,Republican
FVN6Karg,32,,0.17,White,28,Female,Republican
FVN6Karg,97,,0.51,White,28,Female,Republican
FVN6Karg,82,,0.3,White,28,Female,Republican
FVN6Karg,61,,0.25,White,28,Female,Republican
FVN6Karg,25,,0,White,28,Female,Republican
FVN6Karg,91,,0.25,White,28,Female,Republican
FVN6Karg,38,,0.2,White,28,Female,Republican
FVN6Karg,111,,0.6,White,28,Female,Republican
FVN6Karg,35,,0.28,White,28,Female,Republican
FVN6Karg,29,,0.05,White,28,Female,Republican
FVN6Karg,116,,0.91,White,28,Female,Republican
FVN6Karg,94,,0.41,White,28,Female,Republican
FVN6Karg,47,,0.51,White,28,Female,Republican
FVN6Karg,17,,0.2,White,28,Female,Republican
FVN6Karg,81,,0.7,White,28,Female,Republican
JanswMUd,89,,0.94,Black,65,Female,Democrat
JanswMUd,82,,0.87,Black,65,Female,Democrat
JanswMUd,67,,0.64,Black,65,Female,Democrat
JanswMUd,81,,0.5,Black,65,Female,Democrat
JanswMUd,14,,0.99,Black,65,Female,Democrat
JanswMUd,100,,0.79,Black,65,Female,Democrat
JanswMUd,111,,0.48,Black,65,Female,Democrat
JanswMUd,39,,0.1,Black,65,Female,Democrat
JanswMUd,7,,0.9,Black,65,Female,Democrat
JanswMUd,20,,0,Black,65,Female,Democrat
JanswMUd,75,,0.35,Black,65,Female,Democrat
JanswMUd,117,,1,Black,65,Female,Democrat
JanswMUd,53,,0.28,Black,65,Female,Democrat
JanswMUd,105,,0.69,Black,65,Female,Democrat
JanswMUd,66,,0.5,Black,65,Female,Democrat
JanswMUd,88,,0.13,Black,65,Female,Democrat
JanswMUd,49,,0.15,Black,65,Female,Democrat
JanswMUd,37,,0.15,Black,65,Female,Democrat
JanswMUd,114,,0.28,Black,65,Female,Democrat
JanswMUd,118,,0.95,Black,65,Female,Democrat
JanswMUd,91,,0.7,Black,65,Female,Democrat
JanswMUd,4,,0.5,Black,65,Female,Democrat
JanswMUd,112,,1,Black,65,Female,Democrat
JanswMUd,12,,0.5,Black,65,Female,Democrat
xGsf3vUC,91,,0.21,Hispanic,22,Male,Democrat
xGsf3vUC,70,,0.09,Hispanic,22,Male,Democrat
xGsf3vUC,28,,0.8,Hispanic,22,Male,Democrat
xGsf3vUC,33,,0.89,Hispanic,22,Male,Democrat
xGsf3vUC,80,,0.98,Hispanic,22,Male,Democrat
xGsf3vUC,97,,0.92,Hispanic,22,Male,Democrat
xGsf3vUC,106,,0.96,Hispanic,22,Male,Democrat
xGsf3vUC,71,,0.01,Hispanic,22,Male,Democrat
xGsf3vUC,66,,0.12,Hispanic,22,Male,Democrat
xGsf3vUC,51,,0.86,Hispanic,22,Male,Democrat
xGsf3vUC,4,,0,Hispanic,22,Male,Democrat
xGsf3vUC,99,,0.73,Hispanic,22,Male,Democrat
xGsf3vUC,103,,0.82,Hispanic,22,Male,Democrat
xGsf3vUC,58,,0.96,Hispanic,22,Male,Democrat
xGsf3vUC,111,,0.91,Hispanic,22,Male,Democrat
xGsf3vUC,98,,0.9,Hispanic,22,Male,Democrat
xGsf3vUC,16,,0.8,Hispanic,22,Male,Democrat
xGsf3vUC,92,,0.82,Hispanic,22,Male,Democrat
xGsf3vUC,19,,0.02,Hispanic,22,Male,Democrat
xGsf3vUC,15,,0,Hispanic,22,Male,Democrat
xGsf3vUC,52,,0.88,Hispanic,22,Male,Democrat
xGsf3vUC,41,,0.89,Hispanic,22,Male,Democrat
xGsf3vUC,24,,0.7,Hispanic,22,Male,Democrat
xGsf3vUC,1,,0,Hispanic,22,Male,Democrat
OAkdggG7,117,,0.25,White,29,Male,Democrat
OAkdggG7,98,,0.8,White,29,Male,Democrat
OAkdggG7,10,,0.35,White,29,Male,Democrat
OAkdggG7,53,,0.85,White,29,Male,Democrat
OAkdggG7,50,,0.75,White,29,Male,Democrat
OAkdggG7,48,,0.65,White,29,Male,Democrat
OAkdggG7,59,,0.75,White,29,Male,Democrat
OAkdggG7,37,,0.7,White,29,Male,Democrat
OAkdggG7,51,,0.35,White,29,Male,Democrat
OAkdggG7,14,,0.05,White,29,Male,Democrat
OAkdggG7,64,,0.05,White,29,Male,Democrat
OAkdggG7,57,,0.75,White,29,Male,Democrat
OAkdggG7,12,,0.05,White,29,Male,Democrat
OAkdggG7,101,,0.8,White,29,Male,Democrat
OAkdggG7,112,,0.4,White,29,Male,Democrat
OAkdggG7,79,,0.15,White,29,Male,Democrat
OAkdggG7,32,,0.35,White,29,Male,Democrat
OAkdggG7,24,,0.25,White,29,Male,Democrat
OAkdggG7,78,,0.35,White,29,Male,Democrat
OAkdggG7,16,,0.05,White,29,Male,Democrat
OAkdggG7,25,,0.45,White,29,Male,Democrat
OAkdggG7,87,,0.15,White,29,Male,Democrat
OAkdggG7,72,,0.05,White,29,Male,Democrat
OAkdggG7,47,,0.85,White,29,Male,Democrat
IWE67MO1,30,,0.85,White,40,Female,Democrat
IWE67MO1,102,,0.85,White,40,Female,Democrat
IWE67MO1,1,,0.05,White,40,Female,Democrat
IWE67MO1,95,,0.9,White,40,Female,Democrat
IWE67MO1,58,,0.95,White,40,Female,Democrat
IWE67MO1,71,,0,White,40,Female,Democrat
IWE67MO1,46,,0.95,White,40,Female,Democrat
IWE67MO1,28,,0.85,White,40,Female,Democrat
IWE67MO1,87,,0.85,White,40,Female,Democrat
IWE67MO1,23,,0.55,White,40,Female,Democrat
IWE67MO1,69,,0.95,White,40,Female,Democrat
IWE67MO1,117,,0.95,White,40,Female,Democrat
IWE67MO1,80,,0.5,White,40,Female,Democrat
IWE67MO1,18,,0.45,White,40,Female,Democrat
IWE67MO1,16,,0.5,White,40,Female,Democrat
IWE67MO1,53,,0.95,White,40,Female,Democrat
IWE67MO1,5,,0,White,40,Female,Democrat
IWE67MO1,39,,0.55,White,40,Female,Democrat
IWE67MO1,111,,0.95,White,40,Female,Democrat
IWE67MO1,43,,0.95,White,40,Female,Democrat
IWE67MO1,79,,0.05,White,40,Female,Democrat
IWE67MO1,59,,0.9,White,40,Female,Democrat
IWE67MO1,96,,0.05,White,40,Female,Democrat
IWE67MO1,50,,0.85,White,40,Female,Democrat
R3pG50nu,31,,0.25,White,63,Male,Democrat
R3pG50nu,31,,0.25,White,63,Male,Democrat
R3pG50nu,75,,0.57,White,63,Male,Democrat
R3pG50nu,75,,0.57,White,63,Male,Democrat
R3pG50nu,70,,0.04,White,63,Male,Democrat
R3pG50nu,70,,0.04,White,63,Male,Democrat
R3pG50nu,90,,0.43,White,63,Male,Democrat
R3pG50nu,90,,0.43,White,63,Male,Democrat
R3pG50nu,35,,0.82,White,63,Male,Democrat
R3pG50nu,35,,0.82,White,63,Male,Democrat
R3pG50nu,97,,0.59,White,63,Male,Democrat
R3pG50nu,97,,0.59,White,63,Male,Democrat
R3pG50nu,71,,0.01,White,63,Male,Democrat
R3pG50nu,71,,0.01,White,63,Male,Democrat
R3pG50nu,77,,0.1,White,63,Male,Democrat
R3pG50nu,77,,0.1,White,63,Male,Democrat
R3pG50nu,26,,0.25,White,63,Male,Democrat
R3pG50nu,26,,0.25,White,63,Male,Democrat
R3pG50nu,114,,0.49,White,63,Male,Democrat
R3pG50nu,114,,0.49,White,63,Male,Democrat
R3pG50nu,26,,0.35,White,63,Male,Democrat
R3pG50nu,26,,0.35,White,63,Male,Democrat
R3pG50nu,44,,0.75,White,63,Male,Democrat
R3pG50nu,44,,0.75,White,63,Male,Democrat
R3pG50nu,71,,0.02,White,63,Male,Democrat
R3pG50nu,71,,0.02,White,63,Male,Democrat
R3pG50nu,115,,0.36,White,63,Male,Democrat
R3pG50nu,115,,0.36,White,63,Male,Democrat
R3pG50nu,102,,0.25,White,63,Male,Democrat
R3pG50nu,102,,0.25,White,63,Male,Democrat
R3pG50nu,40,,0.48,White,63,Male,Democrat
R3pG50nu,40,,0.48,White,63,Male,Democrat
R3pG50nu,84,,0.33,White,63,Male,Democrat
R3pG50nu,84,,0.33,White,63,Male,Democrat
R3pG50nu,115,,0.52,White,63,Male,Democrat
R3pG50nu,115,,0.52,White,63,Male,Democrat
R3pG50nu,110,,0.15,White,63,Male,Democrat
R3pG50nu,110,,0.15,White,63,Male,Democrat
R3pG50nu,70,,0.43,White,63,Male,Democrat
R3pG50nu,70,,0.43,White,63,Male,Democrat
R3pG50nu,110,,0.62,White,63,Male,Democrat
R3pG50nu,110,,0.62,White,63,Male,Democrat
R3pG50nu,52,,0.86,White,63,Male,Democrat
R3pG50nu,52,,0.86,White,63,Male,Democrat
R3pG50nu,44,,0.29,White,63,Male,Democrat
R3pG50nu,44,,0.29,White,63,Male,Democrat
R3pG50nu,65,,0.15,White,63,Male,Democrat
R3pG50nu,65,,0.15,White,63,Male,Democrat
R3pG50nu,13,,0.1,White,63,Male,Democrat
R3pG50nu,13,,0.1,White,63,Male,Democrat
R3pG50nu,112,,0.55,White,63,Male,Democrat
R3pG50nu,112,,0.55,White,63,Male,Democrat
R3pG50nu,84,,0.65,White,63,Male,Democrat
R3pG50nu,84,,0.65,White,63,Male,Democrat
R3pG50nu,75,,0.45,White,63,Male,Democrat
R3pG50nu,75,,0.45,White,63,Male,Democrat
R3pG50nu,6,,0.01,White,63,Male,Democrat
R3pG50nu,6,,0.01,White,63,Male,Democrat
R3pG50nu,6,,0.05,White,63,Male,Democrat
R3pG50nu,6,,0.05,White,63,Male,Democrat
R3pG50nu,97,,0.59,White,63,Male,Democrat
R3pG50nu,97,,0.59,White,63,Male,Democrat
R3pG50nu,114,,0.29,White,63,Male,Democrat
R3pG50nu,114,,0.29,White,63,Male,Democrat
R3pG50nu,40,,0.65,White,63,Male,Democrat
R3pG50nu,40,,0.65,White,63,Male,Democrat
R3pG50nu,35,,0.75,White,63,Male,Democrat
R3pG50nu,35,,0.75,White,63,Male,Democrat
R3pG50nu,2,,0.05,White,63,Male,Democrat
R3pG50nu,2,,0.05,White,63,Male,Democrat
R3pG50nu,63,,0.05,White,63,Male,Democrat
R3pG50nu,63,,0.05,White,63,Male,Democrat
R3pG50nu,93,,0.2,White,63,Male,Democrat
R3pG50nu,93,,0.2,White,63,Male,Democrat
ysd48Dfs,88,,0.4,White,43,Male,Independent
ysd48Dfs,114,,0.58,White,43,Male,Independent
ysd48Dfs,107,,0.68,White,43,Male,Independent
ysd48Dfs,81,,0.42,White,43,Male,Independent
ysd48Dfs,42,,0.97,White,43,Male,Independent
ysd48Dfs,16,,0.23,White,43,Male,Independent
ysd48Dfs,87,,0.73,White,43,Male,Independent
ysd48Dfs,115,,0.83,White,43,Male,Independent
ysd48Dfs,53,,0.99,White,43,Male,Independent
ysd48Dfs,89,,0.72,White,43,Male,Independent
ysd48Dfs,94,,0.39,White,43,Male,Independent
ysd48Dfs,54,,0.61,White,43,Male,Independent
